nombre_sensor,fecha,lectura
Velocidad del viento,2008-04-01 00:38:03,3.2299999999999995
Velocidad del viento,2008-04-01 00:38:04,3.2337499999999997
Velocidad del viento,2008-04-01 00:38:05,3.1905999999999994
Velocidad del viento,2008-04-01 00:38:06,3.0951999999999993
Velocidad del viento,2008-04-01 00:38:07,3.0968
Velocidad del viento,2008-04-01 00:38:08,3.131899999999999
Velocidad del viento,2008-04-01 00:38:09,3.025
Velocidad del viento,2008-04-01 00:38:10,3.250500000000001
Velocidad del viento,2008-04-01 00:38:11,3.5066999999999995
Velocidad del viento,2008-04-01 00:38:12,3.5346999999999995
Velocidad del viento,2008-04-01 00:38:13,3.3822
Velocidad del viento,2008-04-01 00:38:14,3.2966000000000006
Velocidad del viento,2008-04-01 00:38:15,3.2416000000000005
Velocidad del viento,2008-04-01 00:38:16,3.3397000000000006
Velocidad del viento,2008-04-01 00:38:17,3.3077000000000005
Velocidad del viento,2008-04-01 00:38:18,3.2859000000000007
Velocidad del viento,2008-04-01 00:38:19,3.3075
Velocidad del viento,2008-04-01 00:38:20,3.1803
Velocidad del viento,2008-04-01 00:38:21,3.2182000000000004
Velocidad del viento,2008-04-01 00:38:22,3.3573999999999997
Velocidad del viento,2008-04-01 00:38:23,3.2959999999999994
Velocidad del viento,2008-04-01 00:38:24,3.2139500000000005
Velocidad del viento,2008-04-01 00:38:25,3.171499999999999
Velocidad del viento,2008-04-01 00:38:26,3.2257
Velocidad del viento,2008-04-01 00:38:27,3.1391999999999998
Velocidad del viento,2008-04-01 00:38:28,3.0778
Velocidad del viento,2008-04-01 00:38:29,3.0615999999999994
Velocidad del viento,2008-04-01 00:38:30,3.1626000000000007
Velocidad del viento,2008-04-01 00:38:31,3.2151999999999994
Velocidad del viento,2008-04-01 00:38:32,3.3046000000000006
Velocidad del viento,2008-04-01 00:38:33,3.2548000000000004
Velocidad del viento,2008-04-01 00:38:34,3.2211000000000007
Velocidad del viento,2008-04-01 00:38:35,3.2930000000000006
Velocidad del viento,2008-04-01 00:38:36,3.196300000000001
Velocidad del viento,2008-04-01 00:38:37,3.1390999999999996
Velocidad del viento,2008-04-01 00:38:38,3.0996
Velocidad del viento,2008-04-01 00:38:39,3.1300999999999997
Velocidad del viento,2008-04-01 00:38:40,3.3456999999999995
Velocidad del viento,2008-04-01 00:38:41,3.4447
Velocidad del viento,2008-04-01 00:38:42,3.4731999999999994
Velocidad del viento,2008-04-01 00:38:43,3.561
Velocidad del viento,2008-04-01 00:38:44,3.3034
Velocidad del viento,2008-04-01 00:38:45,3.0777999999999994
Velocidad del viento,2008-04-01 00:38:46,3.107
Velocidad del viento,2008-04-01 00:38:47,3.1888000000000005
Velocidad del viento,2008-04-01 00:38:48,3.2359999999999998
Velocidad del viento,2008-04-01 00:38:49,3.3193999999999995
Velocidad del viento,2008-04-01 00:38:50,3.2080999999999995
Velocidad del viento,2008-04-01 00:38:51,3.148100000000001
Velocidad del viento,2008-04-01 00:38:52,3.1157
Velocidad del viento,2008-04-01 00:38:53,3.055699999999999
Velocidad del viento,2008-04-01 00:38:54,3.0789999999999984
Velocidad del viento,2008-04-01 00:38:55,2.9237000000000006
Velocidad del viento,2008-04-01 00:38:56,2.887100000000001
Velocidad del viento,2008-04-01 00:38:57,2.9840999999999998
Velocidad del viento,2008-04-01 00:38:58,3.0864999999999996
Velocidad del viento,2008-04-01 00:38:59,3.0512
Velocidad del viento,2008-04-01 00:39:00,3.0191000000000003
Velocidad del viento,2008-04-01 00:39:01,3.1098
Velocidad del viento,2008-04-01 00:39:02,3.0426
Velocidad del viento,2008-04-01 00:39:03,3.076199999999999
Velocidad del viento,2008-04-01 00:39:04,3.145
Velocidad del viento,2008-04-01 00:39:05,3.0572999999999997
Velocidad del viento,2008-04-01 00:39:06,3.0571999999999995
Velocidad del viento,2008-04-01 00:39:07,3.0265999999999997
Velocidad del viento,2008-04-01 00:39:08,3.0819
Velocidad del viento,2008-04-01 00:39:09,3.213600000000001
Velocidad del viento,2008-04-01 00:39:10,3.1963
Velocidad del viento,2008-04-01 00:39:11,3.023599999999999
Velocidad del viento,2008-04-01 00:39:12,3.0556999999999994
Velocidad del viento,2008-04-01 00:39:13,3.042499999999999
Velocidad del viento,2008-04-01 00:39:14,2.9136
Velocidad del viento,2008-04-01 00:39:15,2.8975
Velocidad del viento,2008-04-01 00:39:16,2.9209999999999994
Velocidad del viento,2008-04-01 00:39:17,2.9545000000000003
Velocidad del viento,2008-04-01 00:39:18,3.1054000000000004
Velocidad del viento,2008-04-01 00:39:19,3.3428999999999993
Velocidad del viento,2008-04-01 00:39:20,3.3763999999999994
Velocidad del viento,2008-04-01 00:39:21,3.347
Velocidad del viento,2008-04-01 00:39:22,3.3765
Velocidad del viento,2008-04-01 00:39:23,3.3414
Velocidad del viento,2008-04-01 00:39:24,3.3120000000000003
