nombre_sensor,fecha,lectura
Acelerómetro 1,2008-01-01 00:39:10,-0.009250000000000005
Acelerómetro 1,2008-01-01 00:39:11,-0.010349999999999988
Acelerómetro 1,2008-01-01 00:39:12,0.034850000000000006
Acelerómetro 1,2008-01-01 00:39:13,0.017509999999999998
Acelerómetro 1,2008-01-01 00:39:14,-0.029770000000000005
Acelerómetro 1,2008-01-01 00:39:15,0.007699999999999977
Acelerómetro 1,2008-01-01 00:39:16,-0.07038
Acelerómetro 1,2008-01-01 00:39:17,0.018770000000000005
Acelerómetro 1,2008-01-01 00:39:18,-0.019320000000000004
Acelerómetro 1,2008-01-01 00:39:19,-0.0071099999999999905
Acelerómetro 1,2008-01-01 00:39:20,0.014810000000000007
Acelerómetro 1,2008-01-01 00:39:21,-0.004090000000000003
Acelerómetro 1,2008-01-01 00:39:22,0.009600000000000015
Acelerómetro 1,2008-01-01 00:39:23,-0.0004300000000000044
Acelerómetro 1,2008-01-01 00:39:24,-0.019189999999999985
Acelerómetro 1,2008-01-01 00:39:25,0.005689999999999997
Acelerómetro 1,2008-01-01 00:39:26,-0.02252
Acelerómetro 1,2008-01-01 00:39:27,4.999999999999609e-05
Acelerómetro 1,2008-01-01 00:39:28,-0.00743
Acelerómetro 1,2008-01-01 00:39:29,-0.00438
Acelerómetro 1,2008-01-01 00:39:30,0.0026100000000000008
Acelerómetro 1,2008-01-01 00:39:31,-0.00879
Acelerómetro 1,2008-01-01 00:39:32,-0.0010599999999999971
Acelerómetro 1,2008-01-01 00:39:33,-0.002009999999999999
Acelerómetro 1,2008-01-01 00:39:34,-0.008860000000000003
Acelerómetro 1,2008-01-01 00:39:35,-0.00362
Acelerómetro 1,2008-01-01 00:39:36,-0.007960000000000002
Acelerómetro 1,2008-01-01 00:39:37,0.0005299999999999967
Acelerómetro 1,2008-01-01 00:39:38,0.0025799999999999977
Acelerómetro 1,2008-01-01 00:39:39,-0.00619
Acelerómetro 1,2008-01-01 00:39:40,0.001320000000000003
Acelerómetro 1,2008-01-01 00:39:41,-0.0034699999999999996
Acelerómetro 1,2008-01-01 00:39:42,0.003620000000000001
Acelerómetro 1,2008-01-01 00:39:43,-0.010740000000000003
Acelerómetro 1,2008-01-01 00:39:44,-0.002339999999999998
Acelerómetro 1,2008-01-01 00:39:45,-0.0032599999999999986
Acelerómetro 1,2008-01-01 00:39:46,-0.0049700000000000005
Acelerómetro 1,2008-01-01 00:39:47,0.002660000000000001
Acelerómetro 1,2008-01-01 00:39:48,-0.003929999999999998
Acelerómetro 1,2008-01-01 00:39:49,-0.0010699999999999993
Acelerómetro 1,2008-01-01 00:39:50,-0.0014400000000000007
Acelerómetro 1,2008-01-01 00:39:51,0.006540000000000003
Acelerómetro 1,2008-01-01 00:39:52,-0.0143
Acelerómetro 1,2008-01-01 00:39:53,0.011529999999999999
Acelerómetro 1,2008-01-01 00:39:54,-0.003160000000000002
Acelerómetro 1,2008-01-01 00:39:55,-0.004219999999999997
Acelerómetro 1,2008-01-01 00:39:56,0.00108
Acelerómetro 1,2008-01-01 00:39:57,0.007000000000000003
Acelerómetro 1,2008-01-01 00:39:58,-0.012159999999999997
Acelerómetro 1,2008-01-01 00:39:59,0.005330000000000001
Acelerómetro 1,2008-01-01 00:40:00,0.000430000000000001
Acelerómetro 1,2008-01-01 00:40:01,-0.016839999999999994
Acelerómetro 1,2008-01-01 00:40:02,0.015349999999999996
Acelerómetro 1,2008-01-01 00:40:03,-0.010050000000000002
Acelerómetro 1,2008-01-01 00:40:04,9.999999999999919e-05
Acelerómetro 1,2008-01-01 00:40:05,0.005299999999999999
Acelerómetro 1,2008-01-01 00:40:06,0.0032199999999999967
Acelerómetro 1,2008-01-01 00:40:07,-0.001280000000000007
Acelerómetro 1,2008-01-01 00:40:08,0.008350000000000003
Acelerómetro 1,2008-01-01 00:40:09,-0.0072800000000000035
Acelerómetro 1,2008-01-01 00:40:10,0.0018399999999999977
Acelerómetro 1,2008-01-01 00:40:11,0.005189999999999999
Acelerómetro 1,2008-01-01 00:40:12,-0.009370000000000003
Acelerómetro 1,2008-01-01 00:40:13,-0.0024800000000000004
Acelerómetro 1,2008-01-01 00:40:14,0.013910000000000002
Acelerómetro 1,2008-01-01 00:40:15,-0.011320000000000002
Acelerómetro 1,2008-01-01 00:40:16,0.008880000000000002
Acelerómetro 1,2008-01-01 00:40:17,0.0006999999999999988
Acelerómetro 1,2008-01-01 00:40:18,-0.007540000000000003
Acelerómetro 1,2008-01-01 00:40:19,0.0032099999999999963
Acelerómetro 1,2008-01-01 00:40:20,0.00825
Acelerómetro 1,2008-01-01 00:40:21,-0.012250000000000004
Acelerómetro 1,2008-01-01 00:40:22,0.011849999999999992
Acelerómetro 1,2008-01-01 00:40:23,0.002319999999999998
Acelerómetro 1,2008-01-01 00:40:24,-0.0017300000000000024
Acelerómetro 1,2008-01-01 00:40:25,0.005359999999999999
Acelerómetro 1,2008-01-01 00:40:26,0.0007200000000000008
Acelerómetro 1,2008-01-01 00:40:27,-0.00096
Acelerómetro 1,2008-01-01 00:40:28,0.008070000000000003
Acelerómetro 1,2008-01-01 00:40:29,-0.008560000000000002
Acelerómetro 1,2008-01-01 00:40:30,-0.0038600000000000023
